country_code,country_name,adm_div_name,adm_div_code,area,pop_gpw,builtup_fraction,builtup_km2_2020,builtup_volume_2020,burned_area_pixels_2020,cloud_fraction_mean,co2_emissions_2020,cropland_area_km2,elevation_mean_m,et_mean_mm_2020,et_total_mm_km2_2020,forest_area_km2,forest_fraction,forest_loss_pixels,gdp_per_capita_2020,gdp_total_2020,ndvi_mean_2020,nightlights_per_km2,nightlights_sum_2020,pm25_annual_2019,pm25_total_2019,pop_ghsl,pop_wp,precip_annual_mm,precip_total_mm_km2,ruggedness_mean,soil_organic_carbon_g_per_kg,temp_annual_mean_C,travel_time_to_city_min,tree_cover_km2_2000,tree_cover_pct_2000,urban_area_km2,urban_fraction,water_area_km2,water_occurrence_pct
KEN,Kenya,Kirinyaga,KEN015,1479.998684285928,631167.5305190334,0.0321787096878251,47.624448,141325750.0,0.0,6213.208533653846,143065.6325263977,141.31883089899034,1639.3904350268708,241.48137217788243,357392.1131028265,174.30540963574902,0.1177740301302012,61.99607843137255,4820.923076923077,3042810113.283758,6581.75582339082,2.0393700562350547,3018.265,20.412078857421875,30209.849852524985,582654.5970855205,630556.0164970119,1334.2264207443925,1974653.3472412238,75.34956766827497,6.3253946590839805,18.426244517761784,64.48186602642588,436.9570716663411,29.524152710795473,3.5404880451767347,0.0023922237788238,160.3607933502488,10.835198372329629
KEN,Kenya,Kitui,KEN018,30650.22526018825,1278650.396239247,0.0036892003579129,113.074822,290749655.0,1120.0,5949.189759036145,471795.4387192726,274.04355253899166,635.0051934688313,143.09665832439296,4385944.811622837,48.360800326321545,0.0015778285450038,1088.8000000000002,2572.606425702811,3289464225.592532,5168.882144089774,1.2476809770684578,38241.703,15.904343938253012,487471.7243229643,1166133.5452855865,1271762.8386834075,707.8446894188666,21695599.17991625,30.707934567388403,2.0743507116522673,24.21195860870682,217.41130364988408,1893.9613423052804,6.179273810314723,1.7540186646853264,5.7226942046772855e-05,21332.780453257383,69.60072975700656
KEN,Kenya,Laikipia,KEN020,9596.299504491735,583494.7048250362,0.0051707087692265,49.61967,144955011.0,1.0,4561.636666666666,291318.85899734497,27.611164437758433,1860.993837872744,171.070007309974,1641639.026382101,25.55752266996768,0.0026632685503412,514.3921568627451,4033.1466666666665,2353319723.782746,5575.446930523031,1.2986778908022496,12462.502,14.123152669270834,135530.00296198484,553385.7265198153,593353.641633696,719.8799506052991,6908183.613287167,44.622583381296174,3.325844808871794,17.223764008718454,104.4197279406414,698.2732420496227,7.276484458647651,6.665001010011074,0.0006945386611674,5598.828778212279,58.34362272240083
KEN,Kenya,Machakos,KEN022,6092.4858413074135,1390922.6642633348,0.0267809382327569,163.162487,504012065.0,16.0,5902.550531914893,2509019.5610961914,12.014680996696088,1340.5600004376383,158.91100726401524,968163.0617839124,12.528599223674592,0.0020564018612452,69.92549019607843,6070.0,8442900572.078443,5314.3520811003655,3.6674438943308454,22343.85,20.1266946995512,122621.60248933265,1272232.372881821,1373743.7931357482,779.5160974127899,4749190.786558633,48.55880295187619,2.712152208961503,20.410389320351467,44.6924461184079,371.44343088797973,6.09674672314495,16.791270865424025,0.0027560623533301,4848.28740837625,79.57814814282497
KEN,Kenya,Mandera,KEN024,26137.41847377467,2684740.8269458944,0.0006045739373938,15.802002,65354008.0,0.0,4851.967723004695,483746.6044435501,4.699891361561178,567.5783022806937,91.45948675267194,2390514.878651237,0.0,0.0,0.0,1570.1408450704223,4215421230.815891,3733.990635176661,1.152237204688665,30116.506,10.578952556484742,276506.50998305005,2362870.0232116077,2711852.644896226,314.62155326501664,8223395.198556727,18.615677849311055,1.8976366914878944,26.18409388630757,165.23950458904687,34.88968255036034,0.1334855719793727,7.972029817343533,0.0003050044833365,6285.504130224005,24.047914818101297
KEN,Kenya,Marsabit,KEN025,76616.48572068186,365247.62076734734,0.000144710696343,11.087225,43990372.0,2566.0,3886.849593495935,179547.8265298847,230.62753781631392,581.5269214900869,55.23707343773021,4232070.4482941115,75.16842545128613,0.0009810998865874,2.0,3109.5235772357723,1135746088.3053367,2454.773547780456,1.097805116076935,84109.97,11.237303099593497,860962.6724689791,327461.81214327307,368760.37513194967,370.6705234096417,28399472.863892484,24.74193764075375,1.9903613171104877,26.075559854114783,380.8256619798536,216.17598312831606,0.2821533526301657,16.822005800334214,0.0002195611772336,75164.04142017788,98.1042666120199
KEN,Kenya,Meru,KEN026,7038.534473558526,1717081.3934840865,0.014775787543656,103.99989,301451987.0,223.0,4691.790570175439,457542.53607177734,1026.349461503274,1501.0316876511718,198.9733662530046,1400480.8976917595,515.4637526373176,0.0732345283771425,223.8392156862745,3850.2982456140353,6611275476.908281,5900.881079090047,1.636060041086655,11515.465,15.509958367598683,109167.37665380085,1604245.3105433062,1711052.3268797854,1163.7198631568117,8190882.374394029,91.01710350065795,4.883954179476161,19.52077782204259,77.68452935824139,1290.7357276500413,18.338131787219535,9.169844274382788,0.0013028059049552,4839.924459903266,68.76324152542381
KEN,Kenya,Nakuru,KEN031,7542.170290387566,2382024.2210070384,0.0206336132715458,155.622225,564720686.0,51.0,5639.643145161291,862857.8034667969,1082.0117757320904,2140.62363288349,233.38110344011412,1760200.024703896,265.4575910114811,0.0351964462205003,2323.498039215686,5465.596774193548,13019183898.386969,6275.6607206390845,2.776989406708786,20944.527,16.086768365675404,121329.14643594356,2410404.749080121,2378604.31745876,944.6643993500184,7124819.767164524,77.59699552287792,5.330661994232267,15.922912655183634,50.17706423449516,1443.9877786851985,19.145520759794422,50.11746714526334,0.0066449662650998,6494.816130929253,86.11335836856989
KEN,Kenya,Nyandarua,KEN035,3293.5709719709766,727961.2202349097,0.0214419360022894,70.620538,184073942.0,0.0,5506.927083333333,283658.1784362793,390.3776565272367,2542.789034936792,244.22584124135085,804375.1413177054,432.58075265511934,0.1313409537357713,464.70980392156855,6346.851851851852,4620262018.724271,6839.189910725868,1.58619445108652,5224.244,15.709081579137733,51738.975085372025,658018.0302417439,716200.3023403515,1107.4475300041206,3647457.037802529,94.45398167731912,6.916298045849154,13.066458263369372,52.957174939153134,863.1228251936373,26.206291971207087,0.0,0.0,1301.8221030985453,39.52615911961035
KEN,Kenya,Nyeri,KEN036,3359.4729126923585,823109.5053689684,0.02060979201184,69.238038,199911151.0,0.0,5873.952566964285,200469.7518692017,60.96119313820741,2272.2855967049345,274.31294779277107,921546.9177106075,773.3467508320936,0.2301988350346054,296.75686274509803,5239.714285714285,4312858633.989003,7049.777900305987,1.99618745984338,6706.1377,15.676849365234377,52665.95079886328,761775.6016851962,827974.5197834352,1314.5858335405412,4416315.499188554,94.9981446215684,8.138644131902616,14.459229724886727,60.02161663022449,1443.27128049634,42.96124177824281,5.262052117332824,0.0015663326522004,2174.364176760782,64.72337278106514
KEN,Kenya,Samburu,KEN037,21161.525086210877,331136.05319946195,0.0004331940142619,9.167046,28677075.0,1.0,3804.4165462427745,241150.93017101288,72.86835975566102,1187.3942430446464,121.69283515755784,2575205.9839987853,481.5932656370551,0.022757965868484,36.0,2426.5317919075146,803512160.5352725,4385.648574061861,1.1266350559740756,23841.316,11.694349344066111,247470.26701136873,302983.8503685584,329623.3103705207,544.535368621268,11523198.863408051,94.60950869373104,3.0370282156367323,21.43787721387961,265.3959716100356,927.1141400780218,4.381131021044137,0.0,0.0,13165.488095943983,62.21426878407165
KEN,Kenya,Tana River,KEN040,39446.57179491292,412478.2529232885,0.0003262055335733,12.86769,42848245.0,1869.0,6284.241379310345,447245.61686611176,2215.7667329861824,204.82695958491027,92.98741410633484,3668034.7065688353,0.3556923351666912,9.017065843287344e-06,951.1960784313728,3145.0658307210033,1297271259.1845305,3836.7960597213496,1.2139539083134083,47886.32,12.281484191320532,484462.44790101337,384271.18205054983,395451.043212364,557.6086269877827,21995748.73793639,7.122458976555824,1.420459588342042,26.73848841126636,291.0151586281022,837.3194076878,2.122667115512892,3.222847677753445,8.170159106624996e-05,20180.229973999332,51.15838729641344
KEN,Kenya,Tharaka-Nithi,KEN041,2606.948110204279,449735.8676220613,0.0163102594307748,42.52,110962783.0,1.0,5931.870163690476,73138.28894805908,316.99589696340996,1010.5920672769536,190.05207587189065,495455.9000346256,300.49224501450715,0.1152659095278121,334.15294117647056,4619.714285714285,2077651212.4517453,5783.539619641344,1.2886534207758953,3359.4526,19.23202369326637,50136.887822564684,409309.9097382787,444406.52547051286,954.9301475345216,2489453.3434922146,68.3621088913514,3.721487486421179,21.73570016459597,92.33497767427323,547.316180409546,20.994517622625732,1.0023057450359902,0.0003844747584782,1880.4516840645788,72.13230200877406
KEN,Kenya,Trans Nzoia,KEN042,2491.9012404470495,1201849.309762617,0.0233223327861796,58.11695,167799840.0,19.0,5448.7719494047615,151096.5312948227,469.60543193899014,2018.7802487631063,250.659731555958,624619.2959944161,168.98854140068056,0.0678151038483226,402.08235294117657,3192.0,3836302996.762274,6551.538945386849,1.9004034442193325,4735.6177,18.73313976469494,46681.13421711127,1107935.9031180646,1204099.9512641968,1182.419988449621,2946473.8359469967,64.7667386715784,6.096099919115486,17.445351129938594,38.12034312259816,580.7652607187548,23.306110663300803,5.763217454571196,0.0023127792390108,931.940488451856,37.398773006135066
KEN,Kenya,Turkana,KEN043,60819.62355775273,1196429.5005399142,0.000476955714342,29.008267,111505767.0,3287.0,3880.8241701244815,169525.64967127144,305.73529763622435,666.1871011391611,98.93788019181991,6017364.628868528,67.65185679657256,0.0011123360001124,104.87843137254902,2105.0767634854774,2518575940.735109,3048.56347237881,1.0758109007016292,65430.414,13.76957379732884,837460.2949042359,1100375.8605801924,1195243.7682096108,331.1663202274804,20141410.931241553,40.80190498062639,2.0070332609094916,26.770536340130626,296.87028487016795,409.76585375183197,0.6737395429005393,3.257311623538813,5.355691852393257e-05,58534.26414759286,96.24239796882374
KEN,Kenya,Wajir,KEN046,57135.99027335111,1751223.661470192,0.0002936398042588,16.777401,66684867.0,2626.0,5253.869936034115,609974.3093544245,0.1100527525706867,317.2030429181725,75.4002869135764,4308070.059701984,0.0,0.0,2.0,2428.722814498934,4253236859.903013,3126.3146772280347,1.1782907704568155,67322.81,11.1640625,637869.7664110839,1517044.6381392828,1784171.632464338,338.1515305125378,19320622.558283154,8.08599760545028,1.4134838323202976,27.380220678280768,163.63920786409653,28.959712916823392,0.0506855885025774,40.11717615359649,0.0007021349583978,6257.533654737476,10.952000000000108
KEN,Kenya,West Pokot,KEN047,9319.22670529532,749364.3062437262,0.0038170147722436,35.571626,93675320.0,0.0,4643.820723684211,283021.6368255615,565.136959190909,1450.2077632062656,197.332873334261,1838989.7830093037,130.3393503981298,0.0139860692866361,823.0901960784314,2147.1710526315787,1609013346.2418742,6006.378847396997,1.1025273152934207,10274.702,15.637239155016449,145726.97673051892,685770.873414113,759613.3744089513,784.235712071419,7308470.391182259,135.54565740673914,4.24997380003089,20.80097118333448,157.2560751083656,1191.7447880977068,12.788022287520274,2.004540501429583,0.0002150972998962,6458.201958640204,69.29976233940698
KWT,Kuwait,Al Ahmadi,KWT001,4674.507617997982,708931.3479492377,0.0160287027261471,74.926293,585039888.0,13.0,2696.336111111111,25265632.872779846,0.0,103.46928340062212,17.67355684966361,82615.17613087296,0.0,0.0,0.0,43941.84444444445,31151751013.37572,954.7975958471176,78.7651000037709,368188.06,67.92533637152778,317517.502323782,785127.361593404,705872.5034934264,96.534867380865,451252.9729742784,7.67391706641305,0.0410904201433018,25.072843518175898,68.60686948046099,0.0,0.0,165.4944879046417,0.0354036192533836,3249.258849408661,69.51018406512442
KWT,Kuwait,Al Farwaniyah,KWT002,228.5999116703317,1064068.04933441,0.1788519544966483,40.885541,504797243.0,0.0,2317.958251953125,2477790.0,0.0,36.94367883167989,22.804347826086957,5213.071898742999,0.0,0.0,0.0,43923.0,46737060930.9153,880.3432614015795,522.1819602981599,119370.75,52.21442413330078,11936.212744789795,1358336.9441071276,1116169.3700890045,98.98316377059516,22627.54249480803,7.160905068256385,0.2784848031142387,25.360364334803872,1.472602222054266,0.0,0.0,142.13318871996356,0.6217552215196678,103.6437247982771,45.33847980997635
KWT,Kuwait,Hawalli,KWT005,161.68494421618945,987749.80611694,0.2092008019916375,33.82462,469313890.0,0.0,3536.625,3562692.5698242188,0.0,17.91778445394153,22.13800784034213,3579.382562723282,0.0,0.0,0.0,43923.0,43384934734.07435,1021.67401782243,519.3467481284016,83970.55,57.52091979980469,9300.266709095327,1266568.7885165713,992610.1491111596,105.3616131375614,17035.38654267435,8.416550791793087,0.7329850746268658,25.44984040328439,20.859664764621968,0.0,0.0,112.79828339247317,0.6976424672024515,144.02253197708643,89.0760315843097
KWT,Kuwait,Al Jahrah,KWT003,12123.059300118375,349380.1380949362,0.0039875667356941,48.341508,353897093.0,96.0,2426.136261261261,30410785.80058289,10.273714945138192,124.56439316988688,28.513861886194075,345675.238521716,0.0,0.0,0.0,43930.63963963964,15348492943.896175,861.5382711456383,25.107492462486583,304379.62,65.60531918637388,795337.1748996043,389140.748174602,351103.1653913524,113.52736120472242,1376298.9320708083,6.767127774758502,0.0191766396887093,24.683355578903896,112.3228759423954,0.0,0.0,119.45908223201536,0.0098538726302237,5478.562551490426,45.191254252438824
KWT,Kuwait,Al Kuwayt,KWT004,49.816732680130386,372282.32993055985,0.3329652128433523,16.587239,223723115.0,0.0,2317.958251953125,17078700.0,0.0,10.39065613191343,21.494706239694526,1070.7960347807928,0.0,0.0,0.0,43923.0,16351756777.53998,1101.8542747225642,833.0546338008328,41500.06,60.02002716064453,2990.0016485159936,510773.15187938086,390277.44075027184,100.1891232488588,4991.094770345036,6.9457188230653575,1.1177660019523077,25.233582559420743,0.0,0.0,0.0,48.35772278675534,0.9707124531280836,32.710071610573095,65.6608128449573
LBN,Lebanon,Akkar,LBN001,784.3437824859282,190865.46606803095,0.0311589032076485,24.439292,99384643.0,57.0,3422.4581473214284,463014.205078125,477.7006556285308,557.821265589219,95.94157128720404,75251.17492104894,16.053564374667282,0.0204675102080704,135.64313725490197,13791.0,2632225642.5442147,4801.276994737074,11.409134871494372,8948.684,29.88682556152344,23441.54580742242,255305.3971601166,190249.14652561583,814.5998427607203,638926.3218833857,126.84466523028377,3.746209164095385,16.756121877169353,38.05213610002793,64.84171866823792,8.267002316602316,11.891783943306123,0.015161443500726,645.9820947447464,82.35956084172005
LBN,Lebanon,Beirut,LBN003,20.494110722262068,769617.6879160192,0.3381504615602604,6.930093,150606011.0,0.0,,,0.0,48.61545801526718,86.92339020363235,1781.4175831876314,0.0,0.0,0.0,,,1937.565754744948,328.77576838114624,6737.967,,,350869.1705091569,817399.8455822897,827.925009035056,16967.58680489426,28.394435044812447,3.484494153533298,20.59683773039393,0.0376393202996528,0.003109855523915192,0.01517438627155,19.98483035027206,0.9751499160470136,18.20811616990655,88.84560260586316
LBN,Lebanon,Baalbek-Hermel,LBN002,2883.0045380485913,545897.7573704567,0.0105638633578476,30.455666,133143635.0,0.0,3325.1487165178573,837076.6143188477,255.29785526787128,1421.9018608159224,63.64598944493389,183491.67639833715,0.8195253064520366,0.0002842608451136,8.403921568627451,12662.357142857143,6912352367.309498,2174.4984439273217,8.005707134829004,23080.49,26.304338727678573,75835.52792226463,425755.6761618261,549290.8064118258,589.9071473119906,1700704.9827277677,138.28550534815426,2.491330533947248,12.38842760937455,64.49335583329017,2.327520005220613,0.0807324433417657,31.2746186192463,0.0108479255604693,604.6959093402772,20.974504249291805
LBN,Lebanon,Bekaa,LBN004,1396.1769046506229,528270.8084507112,0.0216878440684257,30.280067,147402611.0,0.0,3795.040564903846,3231344.2915039062,547.9757135658635,1169.3733184590617,80.50833504664132,112403.87802399494,0.0,0.0,0.0,13791.0,7285382719.343758,3179.6511287972507,20.333466987913003,28389.117,26.46522169846755,36950.131311858924,399999.0185083976,523478.6869629996,792.3247049083332,1106225.4539771348,145.87038430719844,3.1828951577996505,14.03147020784464,43.60938822858051,3.6172071909914125,0.2590794317641701,38.41823262834998,0.0275167369553099,1054.1943898277543,75.50578915295513
LBN,Lebanon,South,LBN008,917.3113402175028,1166121.538391146,0.03942457311323,36.164608,202563903.0,3.0,3879.1111111111113,2196323.59375,454.73115170397926,366.7601982871307,109.92866663561529,100838.81251983934,7.187661853638172,0.0078355750534316,42.96470588235294,13791.0,16081982135.952295,4718.037497690273,24.912189567591664,22852.234,23.558149549696186,21610.15773647617,762426.504510287,1235165.8160008255,848.5804443474235,778412.4646866991,90.73923270375704,3.831972668221367,18.762613994346864,15.803833577881898,71.98415036607584,7.847297554285958,41.01802271110288,0.0447154863488084,863.2184951556548,94.10310952342286
LBN,Lebanon,Mount Lebanon,LBN005,1983.313153433544,4446899.771553902,0.0462288730558112,91.686332,895002878.0,14.0,4072.671875,7528731.001953125,58.482104323742305,979.1546480265158,110.1623552962861,218486.44827234364,23.5642178593833,0.0118812391369404,257.14509803921567,13791.0,61327194749.49986,4169.199247889491,46.26949599014742,91766.9,28.136871337890625,55804.22702090575,2089187.811197258,4698474.550676773,1083.687110325828,2149290.9001156026,182.20775654845784,4.446708943438968,15.001128376472332,20.073741082616092,222.3795102642089,11.2125263667627,251.16233109054377,0.1266377579636012,1837.6372813203975,92.6549233104742
LBN,Lebanon,Nabatiye,LBN006,1075.8766727319603,744045.4197512316,0.0322951829708983,34.745634,151483939.0,3.0,3879.1111111111113,780398.49609375,464.7733059728247,605.1525011046613,82.10463068796572,88334.45688045496,0.3193777937460436,0.0002968535352059,1.792156862745098,13791.0,10261130383.789234,3961.5939754997607,18.74632521661222,20168.734,23.050133599175343,24799.10104270793,564076.3635860418,759911.1889058131,826.3123622966261,889010.1949849803,97.42449880630838,3.359477084349098,17.82735143272458,28.198213654481407,27.908554561922983,2.5940291549453467,29.1007218652372,0.0270483807324701,174.39210253352948,16.2093023255814
LBN,Lebanon,North,LBN007,1187.8273022088708,1149651.1909428618,0.027992898410541,33.250729,214395963.0,0.0,4106.498579545455,3137096.237548828,252.9425767280598,1009.9673632019894,120.06988325093758,142622.28549849527,23.717573597670697,0.0199671901408275,114.93725490196078,13791.0,15854839574.293009,4058.008005913452,21.760509252425702,25847.727,28.3240966796875,33644.13534653644,714345.4685888038,1132900.2245602133,982.7709354824397,1167362.1489833945,197.62090502159504,4.570260989010991,14.542982772391454,39.07587270611453,99.05487130028284,8.339164381563,63.10372156619262,0.0531253334965829,1124.2252300132168,94.64551184525054
NOR,Norway,Finnmark,NOR004,48479.797015919656,71163.51598857001,8.686119289272601e-05,4.211013,11731960.0,0.0,7662.38850174216,716721.050223371,0.0,,63.225179143898465,3065143.8511913544,148.67218590991294,0.003066683341539,438.1137254901961,60841.192676547515,4329673187.801158,2260.430016174946,11.744673762000875,569379.4,7.614266319141986,369138.0855771572,58482.38949366071,69582.71824725538,521.560903971439,25285166.755974926,,22.32222959008938,-2.0059640741199587,431.3413989778298,3186.710877873175,6.573276032543478,2.32888345840628,4.8038226266531766e-05,39383.18618239894,81.23628522921909
OMN,Oman,Al Dhahira,OMN004,33644.96027751548,314951.87043005606,0.0012470394571408,41.956593,174598282.0,77.0,1261.3758389261743,7037293.358978093,0.0,309.27310901461277,10.327506160372268,347468.5345315214,0.0,0.0,0.0,34050.42953020134,10724246469.483728,947.787478831667,6.992037977147283,235246.84,50.53485148385067,1700243.0708043,309646.5150181151,280084.88603975327,74.77451420406155,2515785.5601661676,27.28984500947408,0.2295649597525347,26.590825122031397,133.62658740105198,0.1413795335637393,0.0004202101366671,10.114195059945846,0.000300615455525,6031.572229423373,17.927119484382924
OMN,Oman,Dhofar,OMN006,127658.5103979643,357689.13213757676,0.0003891033417603,49.672353,241018692.0,0.0,1297.4934633027524,14189131.455671422,212.57544896843137,299.40905758785595,112.39827780159004,14348596.715447562,0.012764640460933,9.99905170531942e-08,0.0,33072.66055045871,11829731249.774248,1163.0315855687777,3.4144002514300893,435877.25,45.14211940940367,5762775.720011504,521003.81194839266,349940.4556926767,40.783002467995395,5206297.344620794,16.747829831509684,0.036365229011107,26.216681495068833,388.6652961720165,17.40679129694888,0.0136354335035594,87.15892885808061,0.0006827506335956,113965.92257557654,89.27405013602123
PSE,West Bank and Gaza,Deir al Balah,PSE005,57.923250317000814,312076.7597394157,0.1446721127377835,8.379879,65943494.0,0.0,,,24.391633942520773,31.98121170077466,68.97814847764349,3995.4385606737924,0.0,0.0,0.0,,,3110.026562249469,49.37869136049712,2860.1743,,,279585.5849746671,314087.34156723856,287.97132745486186,16680.235284286973,17.01606277699754,2.055044783201851,19.87479455341612,2.1820514350498237,0.02881682958723715,0.0497500216744212,20.519992819874524,0.3542617637576147,54.89286064488382,94.76826722338204
PSE,West Bank and Gaza,Gaza,PSE006,76.04066334325772,707805.612286272,0.1961239466399568,14.913395,181141610.0,0.0,3480.958251953125,130196.0,25.428790377025766,38.370070422535214,72.48295997191967,5511.652357347569,0.0,0.0,1.0,39681.0,28086434501.131557,2836.9344149581543,94.2027066184864,7163.2363,21.455883026123047,1631.5195779217404,655792.7509906023,803248.8722844234,318.9345181134655,24251.99232041016,14.762530153931916,1.9492196387132008,19.878569150148095,2.7211350737797946,0.10846104933459817,0.1426355907036088,34.241837310539076,0.4503095555067273,68.59689894787181,90.21081081081084
PSE,West Bank and Gaza,Jabalya,PSE007,57.28299309838526,379383.4587458592,0.1374707845044846,7.874738,75194889.0,0.0,3480.958251953125,181410.0,19.320392500728538,45.78166958552247,76.08566621404276,4358.414692625056,0.0,0.0,1.0,39681.0,15054315026.49444,3238.9554638675313,55.48479274714424,3178.335,21.20883560180664,1214.9055834030773,304865.4407260222,372397.8869667161,353.7882005899706,20266.047052685426,15.392126564052544,1.9898525073746312,19.916159292035395,2.506454816285998,0.1733191455536738,0.302566496928666,17.071572332764603,0.2980216537121876,50.05233118036637,87.37729729729729
PSE,West Bank and Gaza,Khan Yunis,PSE009,107.1916300769024,362811.87817845057,0.1297038676436347,13.903169,100051368.0,0.0,3480.958251953125,242666.0,25.818023641991388,56.48304316569248,57.18131509769734,6129.3583752631675,0.0,0.0,0.0,5403.0,1960272577.7981684,2607.081563988735,46.339230930963566,4967.1777,22.73492431640625,2436.993597150592,359011.83414064697,393728.3588008631,254.34145257073897,27263.274897184667,16.477305132784952,1.4723548193342393,19.72720950173076,3.499522991795459,0.0,0.0,15.845223539388073,0.1478214626274481,99.46053156018804,92.78759124087594
PSE,West Bank and Gaza,Rafah,PSE012,65.51409116488077,300175.46380663087,0.1551755938186569,10.166188,77737155.0,0.0,,,0.523939721080935,62.57273751023749,49.95728438901398,3272.9060838117366,0.0,0.0,0.0,,,2304.1145206379933,54.07527353289581,3542.6924,,,198871.6950342459,286205.54107949376,225.75585406648543,14790.189604317246,12.893584100450974,1.1316806679379474,19.694882918670295,4.776613234689682,0.0021370395843943214,0.0032619541023869,15.432138238742372,0.2355544885741293,60.069712323799266,91.6897590361446
PSE,West Bank and Gaza,Al Khalil (Hebron),PSE001,1065.5912196308136,676168.281433674,0.0349985410098639,37.294138,268442491.0,0.0,3040.4126420454545,1269714.48046875,206.3820148314623,653.5986127240203,47.16272630941332,50256.18704916201,0.0,0.0,1.0,5403.0,3653337224.5861406,2419.0156414047083,30.94542202724289,32975.17,23.914739435369317,25483.336362088306,766369.4827205965,616932.6149146568,362.3693045036674,386137.54914283263,64.35724149265732,1.6624708536925987,17.99998116802204,19.24245762711866,0.3403267123619058,0.0319378300132593,29.818367353057983,0.027982932670362,20.058187663638844,1.8823529411764703
PSE,West Bank and Gaza,Al Quds (Jerusalem),PSE002,391.810406247178,274400.17330754607,0.074675678678993,29.258708,235728522.0,0.0,2875.208203125,1096451.7514648438,0.0,456.0988083796174,51.10269040867349,20022.565889346126,0.0,0.0,0.0509803921568627,5403.0,1482584136.3806715,2290.148801123328,113.93098112825204,44639.344,30.555950927734376,11972.139546264441,728880.5974085026,834432.7586659683,392.4777233198887,153776.8562169331,76.11126730552269,1.8111930365336792,19.094738857405428,5.511285173044995,0.3230118355379272,0.0824408515924285,85.94257215560098,0.2193473444944266,381.9614647813093,97.486299161831
PSE,West Bank and Gaza,Ariha (Jericho),PSE003,626.3899355202541,381647.1466245165,0.0097848123867274,6.129108,28387133.0,1.0,3177.7498046875,312574.69921875,52.80588829442331,-184.24162992084155,44.33612980196236,27771.705487868818,0.0,0.0,0.0,5403.0,2062039533.2122629,2026.446354519515,20.955138733348267,13126.088,43.42204284667969,27199.1306188894,81209.84115523983,118193.1311394099,207.94699890598943,130255.90723635307,81.61128049555137,1.6060078363082282,23.167348564509464,34.61850822711842,0.002121080257638292,0.0003386197857532,10.598721349123531,0.0169203251012018,585.4657930662637,93.4666666666666
PSE,West Bank and Gaza,Bethlehem,PSE004,772.3843959926169,387225.81864641065,0.0168801545806016,13.037968,95154150.0,0.0,2875.2083333333335,86066.71047973633,2.0978640040661407,167.1571710338502,48.12442148966569,37170.55222478955,0.0,0.0,0.0,5916.833333333333,2291150631.2943707,1464.7541951074677,22.042977678387413,17025.652,41.60613759358724,32135.931454808593,272652.7308724348,299227.05459604255,249.43636850932853,192660.75882966953,89.0547590483522,0.8704128310837521,20.993122006466912,35.798348786444485,0.3330212469932986,0.0431159988111,16.186470135354487,0.0209564955213171,756.8424051552772,97.98779067547498
PSE,West Bank and Gaza,Jenin,PSE008,582.003875795734,371356.16332056385,0.0268279467703751,15.613969,80351040.0,3.0,3379.44453125,481127.4921875,529.1358836202677,306.04502013789346,67.5378870691722,39307.312037312804,0.0,0.0,1.0,5403.0,2006437350.4210064,3610.903622512379,27.522120841720707,16017.981,21.416360473632817,12464.40480109286,232321.04659226752,350545.7974354991,502.2178142350048,292292.71437843476,64.53886922591957,2.3361397600505156,19.477205447346865,12.586872059752102,2.053350922738225,0.3528070873979695,24.746740649716973,0.0425198897788824,102.84558570654144,17.670945157526265
PSE,West Bank and Gaza,Nablus,PSE010,613.3974125946822,389861.1901058422,0.0262815308134538,16.121023,104317870.0,5.0,3379.44453125,560484.1953125,410.74962379451574,501.0564676724606,58.35081439566919,35792.238573096016,0.0,0.0,0.0,5403.0,2106420010.1418653,3212.0347277769765,31.74970353660217,19475.186,21.439508056640623,13150.938769246202,301831.5211327244,329079.2174395045,476.99202719306294,292585.6753085171,111.29382525905422,2.6189697819297764,18.594649613267418,16.104278508961816,0.21591300806970112,0.0351995302941343,31.02320437912479,0.0505760274532233,7.667467657433528,1.25
PSE,West Bank and Gaza,Qalqiliya,PSE011,178.0996882066926,123643.03205925436,0.0390459077723342,6.954064,37714654.0,0.0,3379.4443359375,225579.3984375,74.9218903140629,259.2099356883214,67.00843926030093,11934.182139476696,0.0,0.0,0.0,5403.0,668043302.2161512,3552.0359923511573,52.769727418572955,9398.272,20.795331954956055,3703.6421373323446,108712.17358708724,148476.21751657382,572.7116090904003,101999.75901135351,46.069062848394054,2.8186225155684825,19.433205317026783,9.051380525364012,0.3521230444990316,0.1977112077200142,3.9312567065832,0.0220733497411899,26.12128760364825,14.666666666666666
PSE,West Bank and Gaza,Ramallah,PSE013,789.3754469097505,506223.8589324352,0.0318831566126447,25.167781,168147921.0,0.0,3043.2868923611113,1057741.6953125,133.8802581626146,512.4789182399479,59.34610070786711,46846.35476862366,0.0,0.0,1.0,5403.0,2735127509.8119473,3055.458043018155,38.78409205638777,30615.21,21.421073065863716,16909.26912465259,482921.02983353985,501611.1788925306,501.9197767172035,396203.1480589847,82.75959679994631,2.535170413343,18.47766497461931,13.74549647348474,0.5093034631190736,0.0645198004464031,31.24966756390387,0.0395878383172927,384.42584264504853,48.7
